Entry	Entry name	Status	Protein names	Gene names	Organism	Gene names  (primary )	Gene names  (ordered locus )	Gene names  (ORF )
W0TC24	W0TC24_KLUMD	unreviewed	Protein UPS1	UPS1 KLMA_50306	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	UPS1		KLMA_50306
W0TH42	W0TH42_KLUMD	unreviewed	Alpha-1,3-mannosyltransferase	MNN1 KLMA_80062	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	MNN1		KLMA_80062
W0T3N7	W0T3N7_KLUMD	unreviewed	LrgB super family	KLMA_10393	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_10393
W0TDU5	W0TDU5_KLUMD	unreviewed	Uncharacterized protein	KLMA_50594	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_50594
W0TAA5	W0TAA5_KLUMD	unreviewed	Transcriptional activator ARO80	ARO80 KLMA_30668	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ARO80		KLMA_30668
W0TBX5	W0TBX5_KLUMD	unreviewed	Protein GIR2	GIR2 KLMA_50498	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	GIR2		KLMA_50498
W0T9A5	W0T9A5_KLUMD	unreviewed	Thiamine transporter	THI72 KLMA_20221	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	THI72		KLMA_20221
W0T4I1	W0T4I1_KLUMD	unreviewed	Mitochondrial import protein MMP37	TAM41 KLMA_10109	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	TAM41		KLMA_10109
W0T2H8	W0T2H8_KLUMD	unreviewed	Pre-mRNA-splicing factor sap114	KLMA_10150	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_10150
W0T4V5	W0T4V5_KLUMD	unreviewed	rRNA 2'-O-methyltransferase fibrillarin	NOP1 KLMA_10199	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	NOP1		KLMA_10199
W0T9D9	W0T9D9_KLUMD	unreviewed	TY2B-F	TY2B-GR2 KLMA_40001	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	TY2B-GR2		KLMA_40001
W0T3T3	W0T3T3_KLUMD	unreviewed	Uncharacterized protein	KLMA_10438	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_10438
W0T6D8	W0T6D8_KLUMD	unreviewed	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)	GDH2 KLMA_20734	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	GDH2		KLMA_20734
W0TCI0	W0TCI0_KLUMD	unreviewed	Bud site selection protein 31	BUD31 KLMA_30499	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	BUD31		KLMA_30499
W0T6H3	W0T6H3_KLUMD	unreviewed	Carboxypeptidase Y inhibitor	TFS1 KLMA_10077	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	TFS1		KLMA_10077
W0T7M5	W0T7M5_KLUMD	unreviewed	Serine/threonine-protein kinase BUD32	BUD32 KLMA_10482	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	BUD32		KLMA_10482
W0TEC7	W0TEC7_KLUMD	unreviewed	Trehalase (EC 3.2.1.28) (Alpha-trehalose glucohydrolase)	NTH1 KLMA_60117	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	NTH1		KLMA_60117
W0T835	W0T835_KLUMD	unreviewed	Glyoxalase super family protein	KLMA_30482	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_30482
W0TJE4	W0TJE4_KLUMD	unreviewed	Peroxisomal hydratase-dehydrogenase-epimerase	FOX2 KLMA_70426	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	FOX2		KLMA_70426
W0T7T4	W0T7T4_KLUMD	unreviewed	Calpain-like protease palB/RIM13	RIM13 KLMA_20388	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	RIM13		KLMA_20388
W0TCC5	W0TCC5_KLUMD	unreviewed	Ribosome biogenesis protein YTM1	YTM1 KLMA_40422	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	YTM1		KLMA_40422
W0T810	W0T810_KLUMD	unreviewed	20S-pre-rRNA D-site endonuclease NOB1	NOB1 KLMA_30255	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	NOB1		KLMA_30255
W0TCC4	W0TCC4_KLUMD	unreviewed	54S ribosomal protein L40	MRPL40 KLMA_30464	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	MRPL40		KLMA_30464
W0T4U9	W0T4U9_KLUMD	unreviewed	Reduced growth phenotype protein 1	RGP1 KLMA_20189	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	RGP1		KLMA_20189
W0TF01	W0TF01_KLUMD	unreviewed	Hydroxyacyl-thioester dehydratase type 2	HTD2 KLMA_70369	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	HTD2		KLMA_70369
W0TFF6	W0TFF6_KLUMD	unreviewed	ER-derived vesicles protein ERV41	ERV41 KLMA_50165	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ERV41		KLMA_50165
W0T5M6	W0T5M6_KLUMD	unreviewed	Nuclear polyadenylated RNA-binding protein NAB2	NAB2 KLMA_20267	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	NAB2		KLMA_20267
W0T6Z5	W0T6Z5_KLUMD	unreviewed	Uncharacterized protein	IRC20 KLMA_20133	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	IRC20		KLMA_20133
W0TDM9	W0TDM9_KLUMD	unreviewed	Mitochondrial membrane protein FMP33	KLMA_50252	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_50252
W0TBT4	W0TBT4_KLUMD	unreviewed	1,3-beta-glucanosyltransferase (EC 2.4.1.-)	GAS2 KLMA_50196	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	GAS2		KLMA_50196
W0TA12	W0TA12_KLUMD	unreviewed	DASH complex subunit SPC34	SPC34 KLMA_40236	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SPC34		KLMA_40236
W0T3Z7	W0T3Z7_KLUMD	unreviewed	Cytochrome c oxidase assembly protein COX19	COX19 KLMA_10675	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	COX19		KLMA_10675
W0TEP0	W0TEP0_KLUMD	unreviewed	Ribosome biogenesis protein BMS1	BMS1 KLMA_40555	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	BMS1		KLMA_40555
W0TC95	W0TC95_KLUMD	unreviewed	Protein interacting with Hsp90 1	PIH1 KLMA_30434	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	PIH1		KLMA_30434
W0THQ0	W0THQ0_KLUMD	unreviewed	Thiamine transporter THI72	THI72 KLMA_80015	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	THI72		KLMA_80015
W0T3F8	W0T3F8_KLUMD	unreviewed	Ubiquitin carboxyl-terminal hydrolase (EC 3.4.19.12)	UBP8 KLMA_10308	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	UBP8		KLMA_10308
W0TFJ5	W0TFJ5_KLUMD	unreviewed	Probable glycosidase CRR1	CRR1 KLMA_60522	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	CRR1		KLMA_60522
W0TD96	W0TD96_KLUMD	unreviewed	Iron transporter SMF3	SMF3 KLMA_40070	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SMF3		KLMA_40070
W0T6L1	W0T6L1_KLUMD	unreviewed	Ubiquitin fusion degradation protein 1	UFD1 KLMA_10112	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	UFD1		KLMA_10112
W0T6E0	W0T6E0_KLUMD	unreviewed	Uncharacterized protein YEL023C	KLMA_10724	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_10724
W0TAD7	W0TAD7_KLUMD	unreviewed	Mitochondrial translation optimization protein 1	MTO1 KLMA_30698	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	MTO1		KLMA_30698
W0THA5	W0THA5_KLUMD	unreviewed	37S ribosomal protein S25, mitochondrial	RSM25 KLMA_80127	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	RSM25		KLMA_80127
W0T9F7	W0T9F7_KLUMD	unreviewed	Cell division control protein 50	CDC50 KLMA_40021	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	CDC50		KLMA_40021
W0TDR2	W0TDR2_KLUMD	unreviewed	Mitochondrial division protein 1	MDV1 KLMA_40235	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	MDV1		KLMA_40235
W0TGI3	W0TGI3_KLUMD	unreviewed	Transmembrane protein 208 homolog	KLMA_70053	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_70053
W0TD70	W0TD70_KLUMD	unreviewed	ATP-dependent molecular chaperone HSC82	HSP82 KLMA_50344	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	HSP82		KLMA_50344
W0TDP9	W0TDP9_KLUMD	unreviewed	Probable ATP-dependent RNA helicase DHR2	DHR2 KLMA_60179	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	DHR2		KLMA_60179
W0TF54	W0TF54_KLUMD	unreviewed	RNA exonuclease 4	REX4 KLMA_60140	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	REX4		KLMA_60140
W0T9S4	W0T9S4_KLUMD	unreviewed	NADH-cytochrome b5 reductase (EC 1.6.2.2)	CBR1 KLMA_40343	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	CBR1		KLMA_40343
W0TGT6	W0TGT6_KLUMD	unreviewed	Vacuolar import and degradation protein 24	VID24 KLMA_80284	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	VID24		KLMA_80284
W0TEB7	W0TEB7_KLUMD	unreviewed	SPS-sensor component SSY1	SSY1 KLMA_50507	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SSY1		KLMA_50507
W0T8T9	W0T8T9_KLUMD	unreviewed	Ornithine carbamoyltransferase	ARG3 KLMA_30168	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ARG3		KLMA_30168
W0T7W0	W0T7W0_KLUMD	unreviewed	Assembly factor CBP4	CBP4 KLMA_30205	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	CBP4		KLMA_30205
W0TCM8	W0TCM8_KLUMD	unreviewed	Peroxisomal acyl-coenzyme A thioester hydrolase 1	TES1 KLMA_60086	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	TES1		KLMA_60086
W0T2K3	W0T2K3_KLUMD	unreviewed	ATP-dependent DNA helicase HMI1	HMI1 KLMA_10165	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	HMI1		KLMA_10165
W0TA53	W0TA53_KLUMD	unreviewed	Uncharacterized protein	KLMA_20516	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_20516
W0T4B6	W0T4B6_KLUMD	unreviewed	Peroxisomal membrane protein PEX32	PEX32 KLMA_10815	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	PEX32		KLMA_10815
W0TBC1	W0TBC1_KLUMD	unreviewed	Putative Xaa-Pro aminopeptidase	FRA1 KLMA_40097	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	FRA1		KLMA_40097
W0T8N9	W0T8N9_KLUMD	unreviewed	Uncharacterized protein YKL130C	SHE2 KLMA_30108	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SHE2		KLMA_30108
W0T346	W0T346_KLUMD	unreviewed	MatE super family	KLMA_10395	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_10395
W0THI3	W0THI3_KLUMD	unreviewed	LPLAT super family protein	KLMA_60293	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_60293
W0TGB7	W0TGB7_KLUMD	unreviewed	Probable phospholipase YOR022C	KLMA_80084	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_80084
W0T6Z3	W0T6Z3_KLUMD	unreviewed	Protein FUN14	KLMA_20345	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_20345
W0TIM3	W0TIM3_KLUMD	unreviewed	Protein ECM21	ECM21 KLMA_70136	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ECM21		KLMA_70136
W0T5D0	W0T5D0_KLUMD	unreviewed	GTPase-activating protein GYP3	MSB3 KLMA_10399	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	MSB3		KLMA_10399
W0T413	W0T413_KLUMD	unreviewed	Uncharacterized protein	KLMA_10523	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_10523
W0TFX0	W0TFX0_KLUMD	unreviewed	Kinetochore-associated protein NNF1	NNF1 KLMA_70100	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	NNF1		KLMA_70100
W0T6K4	W0T6K4_KLUMD	unreviewed	Elongation factor 2	EFT1 KLMA_20582	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	EFT1		KLMA_20582
W0T9B6	W0T9B6_KLUMD	unreviewed	DASH complex subunit DAD3	DAD3 KLMA_20231	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	DAD3		KLMA_20231
W0T7K5	W0T7K5_KLUMD	unreviewed	Uncharacterized protein YOR296W	KLMA_30085	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_30085
W0TE32	W0TE32_KLUMD	unreviewed	Sorbitol dehydrogenase 1	SOR1 KLMA_70044	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SOR1		KLMA_70044
W0TBA4	W0TBA4_KLUMD	unreviewed	Mitochondrial import inner membrane translocase subunit TIM54	TIM54 KLMA_50061	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	TIM54		KLMA_50061
W0TEV0	W0TEV0_KLUMD	unreviewed	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)	UGP1 KLMA_60317	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	UGP1		KLMA_60317
W0TJR0	W0TJR0_KLUMD	unreviewed	Mitochondrial substrate carrier family protein L	mcfL KLMA_80068	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	mcfL		KLMA_80068
W0T701	W0T701_KLUMD	unreviewed	DNA-directed RNA polymerase III subunit rpc5	RPC37 KLMA_20138	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	RPC37		KLMA_20138
W0T5A8	W0T5A8_KLUMD	unreviewed	Prefoldin subunit 1	PFD1 KLMA_10374	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	PFD1		KLMA_10374
W0TD87	W0TD87_KLUMD	unreviewed	Uncharacterized protein YMR134W	KLMA_40060	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_40060
W0TDD3	W0TDD3_KLUMD	unreviewed	J-type co-chaperone JAC1	JAC1 KLMA_50147	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	JAC1		KLMA_50147
W0T8J1	W0T8J1_KLUMD	unreviewed	Uncharacterized protein	KLMA_30445	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_30445
W0T8I9	W0T8I9_KLUMD	unreviewed	Conserved hypothetical transmembrane protein	KLMA_30642	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_30642
W0TCX5	W0TCX5_KLUMD	unreviewed	Phosphatidylinositol transfer protein PDR16	PDR16 KLMA_50621	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	PDR16		KLMA_50621
W0T4Y5	W0T4Y5_KLUMD	unreviewed	rRNA-processing protein EFG1	EFG1 KLMA_10496	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	EFG1		KLMA_10496
W0TED1	W0TED1_KLUMD	unreviewed	U3 small nucleolar RNA-associated protein 20	UTP20 KLMA_60122	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	UTP20		KLMA_60122
W0T6C9	W0T6C9_KLUMD	unreviewed	Non-structural maintenance of chromosome element 3	KLMA_20724	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_20724
W0TB51	W0TB51_KLUMD	unreviewed	Inosine-5'-monophosphate dehydrogenase	IMD4 KLMA_50183	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	IMD4		KLMA_50183
W0TFY8	W0TFY8_KLUMD	unreviewed	Survival factor 1	SVF1 KLMA_50365	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SVF1		KLMA_50365
W0TFR3	W0TFR3_KLUMD	unreviewed	Nonsense-mediated decay protein 4	NMD4 KLMA_50285	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	NMD4		KLMA_50285
W0TDW0	W0TDW0_KLUMD	unreviewed	Peptidyl-prolyl cis-trans isomerase D	CPR6 KLMA_60511	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	CPR6		KLMA_60511
W0TCG2	W0TCG2_KLUMD	unreviewed	L-2-hydroxyglutarate dehydrogenase	KLMA_60011	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_60011
W0TH78	W0TH78_KLUMD	unreviewed	Eukaryotic elongation factor 1Bgamma	TEF4 KLMA_60173	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	TEF4		KLMA_60173
W0T480	W0T480_KLUMD	unreviewed	Prefoldin subunit 3	PAC10 KLMA_10206	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	PAC10		KLMA_10206
W0T5M3	W0T5M3_KLUMD	unreviewed	Anthranilate phosphoribosyltransferase	TRP4 KLMA_20454	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	TRP4		KLMA_20454
W0T2L7	W0T2L7_KLUMD	unreviewed	Oxysterol-binding protein homolog 1	OSH2 KLMA_10185	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	OSH2		KLMA_10185
W0T756	W0T756_KLUMD	unreviewed	Protein SLM4	SLM4 KLMA_20188	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SLM4		KLMA_20188
W0T8K0	W0T8K0_KLUMD	unreviewed	Glutathione reductase (EC 1.8.1.7)	GLR1 KLMA_10787	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	GLR1		KLMA_10787
W0TFP9	W0TFP9_KLUMD	unreviewed	GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase (EC 2.4.1.131)	ALG11 KLMA_80151	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ALG11		KLMA_80151
W0TGF3	W0TGF3_KLUMD	unreviewed	Copper transporter	CTR1 KLMA_70305	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	CTR1		KLMA_70305
W0TGB8	W0TGB8_KLUMD	unreviewed	Cutinase transcription factor 1 alpha	ASG1 KLMA_60535	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	ASG1		KLMA_60535
W0TFE5	W0TFE5_KLUMD	unreviewed	Kinesin-like protein	CIN8 KLMA_80031	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	CIN8		KLMA_80031
W0T5E5	W0T5E5_KLUMD	unreviewed	Protein phosphatase PP2A regulatory subunit A	TPD3 KLMA_20364	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	TPD3		KLMA_20364
W0TFI4	W0TFI4_KLUMD	unreviewed	60S acidic ribosomal protein P0	RPP0 KLMA_50200	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	RPP0		KLMA_50200
W0T6I4	W0T6I4_KLUMD	unreviewed	Myb-like DNA-binding protein BAS1	BAS1 KLMA_20215	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	BAS1		KLMA_20215
W0T5N0	W0T5N0_KLUMD	unreviewed	Ribonucloprotein	SNU13 KLMA_10721	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	SNU13		KLMA_10721
W0T688	W0T688_KLUMD	unreviewed	54S ribosomal protein L25	MRPL25 KLMA_10669	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	MRPL25		KLMA_10669
W0TE03	W0TE03_KLUMD	unreviewed	2-isopropylmalate synthase	LEU4 KLMA_50402	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	LEU4		KLMA_50402
W0TC69	W0TC69_KLUMD	unreviewed	GPI transamidase component GPI17	GPI17 KLMA_40599	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	GPI17		KLMA_40599
W0T6M1	W0T6M1_KLUMD	unreviewed	U6 snRNA-associated Sm-like protein LSm6	LSM6 KLMA_20602	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	LSM6		KLMA_20602
W0T8Y8	W0T8Y8_KLUMD	unreviewed	DNA replication complex GINS protein PSF2	PSF2 KLMA_20818	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	PSF2		KLMA_20818
W0TEL3	W0TEL3_KLUMD	unreviewed	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase	KLMA_50597	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_50597
W0T9Q6	W0T9Q6_KLUMD	unreviewed	Transcription factor tau 60 kDa subunit	TFC8 KLMA_40323	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	TFC8		KLMA_40323
W0TEH8	W0TEH8_KLUMD	unreviewed	Nuclear fusion protein KAR5	KAR5 KLMA_60177	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	KAR5		KLMA_60177
W0T624	W0T624_KLUMD	unreviewed	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2	KLMA_20382	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)			KLMA_20382
W0T950	W0T950_KLUMD	unreviewed	Checkpoint protein RAD24	RAD24 KLMA_30288	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275) (Yeast) (Candida kefyr)	RAD24		KLMA_30288
