Accession	Description	PrimaryGeneName	GeneName	mass_ratio_repl1	mass_ratio_repl2	mass_ratio_repl3
O42939	Ubiquitin-activating enzyme E1-like OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=uba2 PE=1 SV=1	uba2	SPBC16H5.03c	0.00179479186050771	0.00177523020143611	0.00176632185332688
O42940	SRP-independent targeting protein 3 homolog OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pho88 PE=3 SV=2	pho88	SPBC16H5.04	6.42086943174464e-05	6.47511012463659e-05	6.73540805675312e-05
O42941	Peptidylprolyl isomerase cyp7 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cyp7 PE=1 SV=1	cyp7	SPBC16H5.05c	1.34524451281099e-05	1.35911615345582e-05	1.22419161411498e-05
O42943	Uncharacterized ABC transporter ATP-binding protein C16H5.08c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC16H5.08c PE=1 SV=1		SPBC16H5.08c	0.000575905294109362	0.000555802629311725	0.000556858830579993
O42945	Probable pre-mRNA-splicing factor ATP-dependent RNA helicase prp43 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=prp43 PE=3 SV=1	prp43	SPBC16H5.10c	0.000126108485404455	0.000124989435437789	0.000124357937276287
O42947	Uncharacterized protein C16H5.12c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC16H5.12c PE=1 SV=3		SPBC16H5.12c	0.00013300536395848	0.000132462872892207	0.000131530817008175
O42948	Uncharacterized WD repeat-containing protein C16H5.13 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC16H5.13 PE=4 SV=1		SPBC16H5.13	2.58966811465243e-05	2.47692801764179e-05	2.63237163849547e-05
O42951	Putative aminodeoxychorismate lyase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC19G7.02 PE=3 SV=1		SPBC19G7.02	5.096840001616e-06	4.99203685726898e-06	4.97830015523111e-06
O42955	Pentatricopeptide repeat-containing protein 3, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ppr3 PE=3 SV=1	ppr3	SPBC19G7.07c	1.41513401377449e-05	1.37078019977178e-05	1.3405324572173e-05
O42956	Arrestin family protein 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=art1 PE=3 SV=1	art1	SPBC19G7.08c	3.74873489420224e-06	3.30121631488776e-06	3.15137022897723e-06
O42957	Ubiquitin-like-specific protease 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ulp1 PE=3 SV=1	ulp1	SPBC19G7.09	1.1962964335514e-05	1.10147934785037e-05	1.15186736322785e-05
O42958	DNA topoisomerase 2-associated protein pat1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC19G7.10c PE=3 SV=2		SPBC19G7.10c	0.000136876058906881	0.00013802773788335	0.000135118352540379
O42962	Conserved oligomeric Golgi complex subunit 5 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cog5 PE=3 SV=1	cog5	SPBC19G7.14c	6.92815886116275e-06	7.15379185782733e-06	7.05219318599176e-06
O42963	Nucleoporin nup44 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=nup44 PE=2 SV=1	nup44	SPBC19G7.15	3.70877619503837e-05	3.71735421003779e-05	3.6949526168878e-05
O42964	Transcription factor iws1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=iws1 PE=3 SV=1	iws1	SPBC19G7.16	4.75981732656133e-05	4.72710671556217e-05	4.56956815337193e-05
O42965	Uncharacterized protein C19G7.17 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC19G7.17 PE=4 SV=2		SPBC19G7.17 SPBC36B7.01	0.000157532355301379	0.000151194010235649	0.000145529639920084
O42967	Uncharacterized ubiquitin-like protein C1E8.02 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC1E8.02 PE=1 SV=1		SPBC1E8.02	3.41867171197563e-05	3.27371816586356e-05	3.36785501470176e-05
O42972	UPF0588 membrane protein C20F10.02c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC20F10.02c PE=3 SV=1		SPBC20F10.02c	5.42849307630749e-06	5.42014724564537e-06	5.76399498170919e-06
O42973	Uncharacterized protein C20F10.03 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC20F10.03 PE=1 SV=1		SPBC20F10.03	1.49812891722307e-05	1.45384660829587e-05	1.47586004495988e-05
O42976	Uncharacterized membrane protein C20F10.07 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC20F10.07 PE=1 SV=1		SPBC20F10.07	4.85842809511245e-05	4.63371259940734e-05	4.72010232586229e-05
O42977	RNA polymerase II assembly factor rtp1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rtp1 PE=3 SV=1	rtp1	SPBC20F10.08c	1.79100093787652e-05	1.76781573032411e-05	1.71396786268386e-05
O42978	U6 snRNA-associated Sm-like protein LSm5 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=lsm5 PE=1 SV=2	lsm5	SPBC20F10.09	1.57554250749436e-05	1.60536813363927e-05	1.5567839540814e-05
O42979	PHO85 cyclin-like protein psl1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=psl1 PE=3 SV=1	psl1	SPBC20F10.10	4.63272863531045e-06	4.39655582194178e-06	4.37827406282528e-06
O42980	NEDD8-specific protease 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=nep1 PE=1 SV=2	nep1	SPBC17D11.01 SPBC20F10.11	6.32249604247868e-06	6.25540382998449e-06	6.7309072981839e-06
O42984	40S ribosomal protein S17-A OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rps1701 PE=3 SV=1	rps1701	SPBC24E9.05c SPBC839.05c	0.00151197968931457	0.00159292823333583	0.00155358646721272
O42991	60S ribosomal protein L16-B OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpl1601 PE=1 SV=1	rpl1601	SPBC24E9.13c SPBC839.13c	0.00130914459924621	0.00133050249359944	0.0013074642010848
O42993	Peptidyl-prolyl cis-trans isomerase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=fkh1 PE=3 SV=1	fkh1	SPBC24E9.17c SPBC839.17c	0.000290185795605219	0.000298527243898776	0.000295823593834046
O42997	Uncharacterized protein C27B12.07 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pi071 PE=4 SV=1		pi071 SPBC27B12.07	1.06997553721147e-05	1.09680742726852e-05	1.09726099262948e-05
O42998	Pof6 interactor protein 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sip1 PE=1 SV=1	sip1	pi070 SPBC27B12.08	0.0132694384377545	0.0129002082015127	0.0127700240940422
O42999	Mitochondrial import receptor subunit tom7 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=tom7 PE=3 SV=2	tom7	SPBC27B12.10c	3.46466082381335e-05	3.51479786868132e-05	3.49006650084094e-05
O43000	Pantothenate transporter liz1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=liz1 PE=2 SV=2	liz1	SPBC2G2.01c SPBC4B4.13c	2.75484206656236e-05	2.86630596242813e-05	2.75126636046682e-05
O43001	Inositol-1,4,5-trisphosphate 5-phosphatase 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=syj1 PE=1 SV=1	syj1	SPBC2G2.02	4.35230639033619e-05	4.25300133248724e-05	4.18274069104827e-05
O43002	Protein transport protein sec61 subunit beta OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sbh1 PE=3 SV=1	sbh1	SPBC2G2.03c	0.00017408162182446	0.000175991988850134	0.000169139798909692
O43003	Protein mmf1, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mmf1 PE=3 SV=1	mmf1	SPBC2G2.04c	0.00160116016240857	0.00176820389280954	0.00164271511937995
O43004	60S ribosomal protein L16-C OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpl1603 PE=3 SV=1	rpl1603	SPBC2G2.05	1.84732471661849e-05	1.88530595728483e-05	1.93256331525151e-05
O43005	AP-2 complex subunit beta OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=apl1 PE=3 SV=1	apl1	SPBC2G2.06c	0.000116798915735601	0.000119897017447418	0.000117590153499375
O43006	Meiotically up-regulated gene 178 protein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mug178 PE=1 SV=1	mug178	SPBC2G2.07c	3.6338233533609e-06	3.62024449882707e-06	3.61347445492312e-06
O43007	C-1-tetrahydrofolate synthase, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ade9 PE=3 SV=3	ade9	SPBC2G2.08	0.000106216619941954	0.000106680231949398	0.000104960723678057
O43010	Glycylpeptide N-tetradecanoyltransferase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=nmt1 PE=1 SV=1	nmt1	SPBC2G2.11	0.000102832237911214	0.000101818927769699	9.58713197847736e-05
O43011	Histidine--tRNA ligase, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=hts1 PE=1 SV=2	hts1	SPBC2G2.12	0.000222355193640583	0.000223075863826233	0.000219050004516128
O43012	Deoxycytidylate deaminase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC2G2.13c PE=3 SV=2		SPBC2G2.13c	5.42980048969445e-05	5.65407098333408e-05	5.57478943304435e-05
O43013	Uncharacterized protein C2G2.14 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC2G2.14 PE=1 SV=1		SPBC2G2.14	1.42609331029349e-05	1.40090494015898e-05	1.50938114212469e-05
O43014	Mannose-6-phosphate isomerase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pmi40 PE=3 SV=1	pmi40	SPBC2G2.16	0.000137059877862607	0.000137432974367793	0.000136203512568544
O43017	Set1 complex component swd3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=swd3 PE=1 SV=1	swd3	SPBC354.03	4.88524610763217e-06	4.74741461799522e-06	4.77811276840682e-06
O43018	Uncharacterized protein C354.04 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC354.04 PE=4 SV=1		SPBC354.04	2.0131236668514e-05	2.15913567681037e-05	2.12724260142963e-05
O43019	Putative transcription factor sre2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sre2 PE=1 SV=1	sre2	SPBC354.05c	5.37115645010034e-06	5.11054949703019e-06	5.39703775012675e-06
O43020	Probable 37S ribosomal protein S16, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mrps16 PE=3 SV=2	mrps16	SPBC354.06	7.76537602958136e-06	7.85423810709262e-06	7.5919937836288e-06
O43021	Oxysterol-binding protein homolog C354.07c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC354.07c PE=3 SV=4		SPBC354.07c	0.00032512750902738	0.000331770724591541	0.000348058050644418
O43023	Inactive zinc metalloprotease C354.09c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC354.09c PE=3 SV=1		SPBC354.09c	3.96785404969878e-06	4.12975289352567e-06	4.48007266328121e-06
O43024	CUE domain-containing protein C354.10 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC354.10 PE=1 SV=1		SPBC354.10	0.000252085251497525	0.000268086980240538	0.000235189368506631
O43026	Glyceraldehyde-3-phosphate dehydrogenase 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=gpd3 PE=1 SV=1	gpd3	SPBC354.12	0.000940807349272487	0.000923612766682295	0.000969392378345216
O43027	Probable Rho-GTPase-activating protein 6 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rga6 PE=1 SV=1	rga6	SPBC354.13	2.39968506034749e-05	2.369494398164e-05	2.25432116595523e-05
O43028	Vacuolar protein 8 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=vac8 PE=1 SV=4	vac8	SPBC354.14c	5.76094738779482e-05	5.76157711133808e-05	5.89249624421219e-05
O43029	L-pipecolate oxidase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=fap1 PE=1 SV=1	fap1	SPBC354.15	2.9408132928894e-05	2.94191745408836e-05	2.89408502943874e-05
O43030	Hsp70 nucleotide exchange factor fes1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=fes1 PE=1 SV=1	fes1	SPBC3B9.01	0.000136541786430956	0.000135062578241343	0.000139844661204054
O43031	Pre-mRNA-splicing factor cwf28 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cwf28 PE=1 SV=3	cwf28	SPBC3B9.02c	5.87923360806929e-06	5.61483249587839e-06	5.89408635034969e-06
O43032	Signal recognition particle receptor subunit alpha homolog OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=srp101 PE=3 SV=1	srp101	SPBC3B9.03	6.60023512324281e-05	6.57447331232771e-05	6.54125636247081e-05
O43033	Uncharacterized methyltransferase C3B9.04, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC3B9.04 PE=3 SV=1		SPBC3B9.04	2.18691306897492e-07	2.19051235061042e-07	2.19119394049037e-07
O43034	Uncharacterized protein C3B9.05 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC3B9.05 PE=4 SV=2		SPBC3B9.05	1.33922145148456e-06	1.47234135766629e-06	1.36592855334144e-06
O43035	Autophagy-related protein 3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=atg3 PE=3 SV=1	atg3	SPBC3B9.06c	1.15261375002529e-05	1.06571823910272e-05	1.16239201452885e-05
O43036	DNA-directed RNA polymerase I subunit rpa43 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rpa43 PE=1 SV=1	rpa43	SPBC3B9.07c	2.58068121762912e-05	2.64836350704402e-05	2.55730500268527e-05
O43037	Protein mago nashi homolog OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mnh1 PE=3 SV=1	mnh1	SPBC3B9.08c	2.84126297543235e-06	2.81886367258815e-06	2.87216960533733e-06
O43040	Cleavage and termination factor 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ctf1 PE=1 SV=1	ctf1	SPBC3B9.11c	4.88652782992912e-05	5.28314749551328e-05	5.15955716244916e-05
O43041	Transport protein particle subunit trs23 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=trs23 PE=3 SV=1	trs23	SPBC3B9.12	4.98124303070158e-06	4.72587916163685e-06	4.61799198126016e-06
O43042	54S ribosomal protein L3, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mrpl3 PE=3 SV=1	mrpl3	SPBC3B9.14c	3.57803123921567e-05	3.50205161749063e-05	3.71458899860373e-05
O43043	Sterol regulatory element-binding protein cleavage-activating protein OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=scp1 PE=1 SV=1	scp1	SPBC3B9.15c	2.11296306526546e-05	1.97814627011824e-05	2.00468515290414e-05
O43044	Nucleoporin nup120 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=nup120 PE=1 SV=1	nup120	SPBC3B9.16c	6.21113128005695e-05	6.15612403729358e-05	6.43074532777502e-05
O43045	Iron-sulfur assembly protein 2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=isa2 PE=3 SV=1	isa2	SPBC3B9.17	1.82251079877806e-05	1.82804906304076e-05	1.818480608617e-05
O43046	V-type proton ATPase subunit F OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=vma7 PE=3 SV=1	vma7	SPBC3B9.18c	1.45338703176898e-05	1.53495683671187e-05	1.55693389008272e-05
O43047	GrpE protein homolog, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mge1 PE=3 SV=1	mge1	SPBC3B9.19	0.00027394212537538	0.000273965474580591	0.000273392525767263
O43048	TBC domain-containing protein C215.01 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC215.01 PE=3 SV=4		SPBC215.01 SPBC3B9.20	5.06515226209815e-05	5.07623823639765e-05	5.21782474308399e-05
O43049	Serine/threonine-protein phosphatase T OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ppt1 PE=3 SV=2	ppt1	SPBC3F6.01c	0.000135095446568256	0.000132161461846474	0.000133882668753266
O43050	Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=erg26 PE=3 SV=1	erg26	SPBC3F6.02c	0.000321025308987552	0.000322488143893506	0.000321540856088292
O43051	Probable nucleolar complex protein 14 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=nop14 PE=1 SV=1	nop14	SPBC3F6.04c	4.53783634350829e-05	4.42338517007883e-05	4.44000262253026e-05
O43052	Rho-type GTPase-activating protein 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rga1 PE=1 SV=1	rga1	SPBC3F6.05	3.63013614796339e-05	3.60151770621864e-05	3.53986978993958e-05
O43053	Probable dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=alg6 PE=3 SV=1	alg6	SPBC342.01c SPBC3F6.06c	2.49688256971683e-05	2.51385865348789e-05	2.53257273276097e-05
O43056	Probable homoserine kinase OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC4C3.03 PE=3 SV=1		SPBC4C3.03	0.00017308845752227	0.000167972237910182	0.000167467646623795
O43057	Guanine nucleotide exchange factor MSS4 homolog OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC4C3.04c PE=3 SV=1		SPBC4C3.04c	2.85292231297265e-07	2.99435567356447e-07	2.89461360007751e-07
O43058	Forkhead protein sep1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=sep1 PE=1 SV=1	01-Sep	SPBC4C3.12	3.83465768854237e-06	4.23445884605465e-06	3.82382040759797e-06
O43059	Cytoskeletal protein syp1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=syp1 PE=1 SV=1	syp1	SPBC4C3.06	5.22744049382843e-05	5.14633551361508e-05	5.10022072543486e-05
O43060	Eukaryotic translation initiation factor 3 subunit F OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=eif3f PE=1 SV=1	eif3f	SPBC4C3.07	0.000326010163801945	0.000320469671313283	0.000330340319869075
O43062	Uncharacterized protein C4C3.09 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC4C3.09 PE=4 SV=1		SPBC4C3.09	2.25357196296341e-05	2.34060916008995e-05	2.23163672492221e-05
O43063	Probable proteasome subunit beta type-1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pre3 PE=3 SV=1	pre3	SPBC4C3.10c	6.70809279924792e-05	6.57080153331151e-05	6.50522543493261e-05
O43065	Probable helicase mot1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mot1 PE=1 SV=4	mot1	SPBC1826.01c SPBC25B2.12.c SPBC6B1.01c	7.03146514503882e-05	6.9035161533463e-05	6.97735021128846e-05
O43066	Serine/threonine-protein kinase ppk30 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=ppk30 PE=1 SV=1	ppk30	SPBC6B1.02	5.55675243627629e-05	5.48070592857825e-05	5.19137637811553e-05
O43068	Monopolin complex subunit mde4 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=mde4 PE=1 SV=1	mde4	SPBC6B1.04	7.58985375001991e-06	7.66846632426885e-06	7.82835604275095e-06
O43069	Ubiquitin-like modifier-activating enzyme atg7 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=atg7 PE=3 SV=2	atg7	SPBC6B1.05c	3.95629740187002e-06	3.91731199844403e-06	4.55932697799252e-06
O43070	DNA repair and telomere maintenance protein nbs1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=nbs1 PE=1 SV=3	nbs1	SPBC6B1.09c	9.67619369947808e-06	9.14751153841525e-06	9.20892685832891e-06
O43071	Pre-mRNA-processing factor 17 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=prp17 PE=1 SV=1	prp17	SPBC6B1.10	2.07447181832703e-05	2.04337158867554e-05	2.07501211325544e-05
O43073	UPF0220 protein C8D2.02c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pi063 PE=3 SV=1		pi063 SPBC8D2.02c	0.000192568946029558	0.000195930305127267	0.000182066074149476
O43075	Probable transcriptional regulatory protein C8D2.12c OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=pi053 PE=3 SV=2		pi053 SPBC8D2.12c	2.09560850132761e-05	2.17979692306579e-05	2.0777918433138e-05
O43076	Protein shq1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=shq1 PE=3 SV=1	shq1	pi052 SPBC8D2.13	1.72575662709746e-05	1.65068308365916e-05	1.51318174212351e-05
O43078	ATPase-like fidgetin OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=alf1 PE=1 SV=1	alf1	SPBC947.01	5.02149748947483e-05	4.77766071390502e-05	4.6382282996602e-05
O43079	AP-1 complex subunit beta-1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=apl2 PE=1 SV=1	apl2	SPBC947.02	0.000111741953221256	0.000112568332774916	0.000110646067188746
O43080	N-alpha-acetyltransferase 38, NatC auxiliary subunit OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=naa38 PE=3 SV=2	naa38	SPBC947.03c	3.07671594396526e-06	3.01766554482096e-06	3.04668680451957e-06
O43085	DSC E3 ubiquitin ligase complex subunit 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=dsc1 PE=1 SV=2	dsc1	SPBC947.10	2.13475006865526e-05	2.04340118265406e-05	2.14001571078002e-05
O43088	RNA polymerase II-associated protein rba50 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=rba50 PE=3 SV=1	rba50	SPBC947.13	1.6130539446718e-05	1.52893526391307e-05	1.46885564106026e-05
O43089	Cytochrome B pre-mRNA-processing protein 6 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=cbp6 PE=3 SV=1	cbp6	SPBC947.14c	4.09498717246478e-06	4.03720590140112e-06	3.99191953249108e-06
O43090	Probable NADH-ubiquinone oxidoreductase C947.15c, mitochondrial OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=SPBC947.15c PE=3 SV=1		SPBC947.15c	0.000111826184481328	0.000117484486535901	0.00011248319004788
O43091	Decaprenyl-diphosphate synthase subunit 1 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=dps1 PE=1 SV=1	dps1	SPBPJ4664.01 SPBPJ694.01	1.30232136723517e-05	1.28018861631463e-05	1.34449292921456e-05
O43092	Mitochondrial inner membrane protein oxa1-2 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812 GN=oxa102 PE=2 SV=2	oxa102	SPBC1346.02c SPBP4H10.03	1.42139010717821e-05	1.3915944726276e-05	1.31587701675594e-05
